SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UTD_NUM,UTD_PCT,PME_NUM,PME_PCT,PBE_NUM,PBE_PCT,REPORTED
2035640,MADERA,PUBLIC,MADERA UNIFIED,MADERA,FURMAN (DUANE E.) HIGH (INDEPENDENT STUDY PROGRAM), ,,,,,,,N
6023972,MADERA,PUBLIC,MADERA UNIFIED,MADERA,HOWARD ELEMENTARY,72,72,100,0,0,0,0,Y
0109694,MADERA,PUBLIC,MADERA UNIFIED,MADERA,JACK G. DESMOND MIDDLE,411,404,98,2,0,5,1,Y
6024012,MADERA,PUBLIC,MADERA UNIFIED,MADERA,LA VINA ELEMENTARY,40,40,100,0,0,0,0,Y
6112973,MADERA,PUBLIC,MADERA UNIFIED,MADERA,MARTIN LUTHER KING JR. MIDDLE,392,391,100,0,0,1,0,Y
0100016,MADERA,PUBLIC,MADERA UNIFIED,MADERA,SHERMAN THOMAS CHARTER,25,24,96,0,0,1,4,Y
6024053,MADERA,PUBLIC,MADERA UNIFIED,MADERA,THOMAS JEFFERSON MIDDLE,547,528,97,2,0,17,3,Y
6120406,MADERA,PUBLIC,RAYMOND-KNOWLES UNION ELEMENTARY,RAYMOND,RAYMOND-KNOWLES COMMUNITY DAY, ,,,,,,,N
6024095,MADERA,PUBLIC,RAYMOND-KNOWLES UNION ELEMENTARY,RAYMOND,RAYMOND-KNOWLES ELEMENTARY,11,9,82,0,0,2,18,Y
6023915,MADERA,PUBLIC,YOSEMITE UNIFIED,COARSEGOLD,COARSEGOLD ELEMENTARY,44,41,93,0,0,3,7,Y
6110019,MADERA,PUBLIC,YOSEMITE UNIFIED,COARSEGOLD,RIVERGOLD ELEMENTARY,62,53,85,0,0,9,15,Y
6110076,MADERA,PUBLIC,YOSEMITE UNIFIED,OAKHURST,MOUNTAIN HOME CHARTER (ALTERNATIVE),18,11,61,0,0,7,39,Y
6144927,MADERA,PRIVATE,,CHOWCHILLA,REFORMED CHRISTIAN ACADEMY, ,,,,,,,N
7103336,MADERA,PRIVATE,,MADERA,CROSSROADS CHRISTIAN,20,19,95,0,0,1,5,Y
6970701,MADERA,PRIVATE,,MADERA,ST. JOACHIM ELEMENTARY,29,28,97,0,0,1,3,Y
6024137,MARIN,PUBLIC,BOLINAS-STINSON UNION,BOLINAS,BOLINAS-STINSON ELEMENTARY,12,10,83,0,0,2,17,Y
6024202,MARIN,PUBLIC,DIXIE ELEMENTARY,SAN RAFAEL,MILLER CREEK MIDDLE,199,195,98,0,0,4,2,Y
6068308,MARIN,PUBLIC,KENTFIELD ELEMENTARY,KENTFIELD,ADALINE E. KENT MIDDLE,125,121,97,0,0,4,3,Y
6024335,MARIN,PUBLIC,LAGUNITAS ELEMENTARY,SAN GERONIMO,LAGUNITAS ELEMENTARY,30,21,70,0,0,9,30,Y
6024350,MARIN,PUBLIC,LARKSPUR-CORTE MADERA,LARKSPUR,HALL MIDDLE,156,155,99,0,0,1,1,Y
6085187,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,MILL VALLEY MIDDLE,335,325,97,0,0,10,3,Y
6024491,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,HAMILTON MEADOW PARK,42,42,100,0,0,0,0,Y
6113229,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,NOVATO CHARTER,24,18,75,0,0,6,25,Y
0124081,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,SAN JOSE INTERMEDIATE,219,216,99,0,0,3,1,Y
6058614,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,SINALOA MIDDLE,289,282,98,0,0,7,2,Y
6024632,MARIN,PUBLIC,REED UNION ELEMENTARY,TIBURON,DEL MAR MIDDLE,173,156,90,0,0,17,10,Y
6024673,MARIN,PUBLIC,ROSS ELEMENTARY,ROSS,ROSS ELEMENTARY,42,40,95,1,2,1,2,Y
6024285,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,FAIRFAX,WHITE HILL MIDDLE,242,232,96,1,0,9,4,Y
6058622,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,JAMES B. DAVIDSON MIDDLE,343,334,97,0,0,9,3,Y
6024772,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,VENETIA VALLEY ELEMENTARY,62,61,98,0,0,1,2,Y
6097695,MARIN,PUBLIC,SAUSALITO MARIN CITY,MARIN CITY,"MARTIN LUTHER KING, JR., ACADEMY",13,13,100,0,0,0,0,Y
6118491,MARIN,PUBLIC,SAUSALITO MARIN CITY,SAUSALITO,WILLOW CREEK ACADEMY,25,25,100,0,0,0,0,Y
6024954,MARIN,PUBLIC,SHORELINE UNIFIED,POINT REYES STATION,WEST MARIN ELEMENTARY,11,10,91,0,0,1,9,Y
6024921,MARIN,PUBLIC,SHORELINE UNIFIED,TOMALES,TOMALES ELEMENTARY,28,25,89,0,0,3,11,Y
6974349,MARIN,PRIVATE,,CORTE MADERA,MARIN COUNTRY DAY SCHOOL,77,77,100,0,0,0,0,Y
6974356,MARIN,PRIVATE,,CORTE MADERA,MARIN MONTESSORI SCHOOL,21,19,90,0,0,2,10,Y
6974422,MARIN,PRIVATE,,FAIRFAX,ST. RITA SCHOOL,12,8,67,0,0,4,33,Y
6901573,MARIN,PRIVATE,,LARKSPUR,MARIN PRIMARY AND MIDDLE SCHOOL,31,30,97,0,0,1,3,Y
6970727,MARIN,PRIVATE,,LARKSPUR,ST. PATRICK SCHOOL,31,31,100,0,0,0,0,Y
6905467,MARIN,PRIVATE,,MILL VALLEY,MARIN HORIZON SCHOOL,21,21,100,0,0,0,0,Y
6974430,MARIN,PRIVATE,,MILL VALLEY,MOUNT TAMALPAIS SCHOOL,21,21,100,0,0,0,0,Y
6907307,MARIN,PRIVATE,,NOVATO,MARIN CHRISTIAN ACADEMY,10,10,100,0,0,0,0,Y
6915201,MARIN,PRIVATE,,NOVATO,NORTH BAY CHRISTIAN ACADEMY,12,8,67,0,0,4,33,Y
6970719,MARIN,PRIVATE,,NOVATO,OUR LADY OF LORETTO,26,26,100,0,0,0,0,Y
6910046,MARIN,PRIVATE,,SAN ANSELMO,HUNT SCHOOL OF MARIN - SUNNY HILLS SERVICES, ,,,,,,,N
6974448,MARIN,PRIVATE,,SAN ANSELMO,SAN DOMENICO PRIMARY / MIDDLE,72,71,99,0,0,1,1,Y
6974398,MARIN,PRIVATE,,SAN ANSELMO,ST. ANSELM SCHOOL,30,29,97,0,0,1,3,Y
6914766,MARIN,PRIVATE,,SAN RAFAEL,BRANDEIS HILLEL DAY SCHOOL,30,30,100,0,0,0,0,Y
6911184,MARIN,PRIVATE,,SAN RAFAEL,SAINT MARKS SCHOOL,43,41,95,1,2,1,2,Y
6974414,MARIN,PRIVATE,,SAN RAFAEL,SAINT RAPHAEL ELEMENTARY,19,19,100,0,0,0,0,Y
6974406,MARIN,PRIVATE,,SAN RAFAEL,ST. ISABELLA,26,12,46,0,0,14,54,Y
7027204,MARIN,PRIVATE,,SAN RAFAEL,STAR ACADEMY,13,13,100,0,0,0,0,Y
6138143,MARIN,PRIVATE,,SAUSALITO,"NEW VILLAGE SCHOOL, THE",13,6,46,0,0,7,54,Y
6978084,MARIN,PRIVATE,,TIBURON,SAINT HILARY ELEMENTARY,24,23,96,0,0,1,4,Y
0125823,MARIPOSA,PUBLIC,MARIPOSA COUNTY UNIFIED,CATHEYS VALLEY,SIERRA FOOTHILL CHARTER,15,9,60,0,0,6,40,Y
6103477,MARIPOSA,PUBLIC,MARIPOSA COUNTY UNIFIED,LA GRANGE,LAKE DON PEDRO ELEMENTARY,24,22,92,1,4,1,4,Y
6025035,MARIPOSA,PUBLIC,MARIPOSA COUNTY UNIFIED,MARIPOSA,MARIPOSA ELEMENTARY,34,27,79,0,0,7,21,Y
2230068,MARIPOSA,PUBLIC,MARIPOSA COUNTY UNIFIED,MARIPOSA,SIERRA HOME, ,,,,,,,N
6025050,MARIPOSA,PUBLIC,MARIPOSA COUNTY UNIFIED,MARIPOSA,WOODLAND ELEMENTARY,58,48,83,0,0,10,17,Y
6936512,MARIPOSA,PRIVATE,,COULTERVILLE,GREELEY HILL CHRISTIAN ACADEMY, ,,,,,,,N
6144901,MARIPOSA,PRIVATE,,MARIPOSA,GUADALUPE VALLEY SCHOOL, ,,,,,,,N
6911218,MARIPOSA,PRIVATE,,MARIPOSA,VICTORY BAPTIST CHRISTIAN SCHOOL, ,,,,,,,N
2330900,MENDOCINO,PUBLIC,ANDERSON VALLEY UNIFIED,BOONVILLE,ANDERSON VALLEY JUNIOR-SENIOR HIGH,47,41,87,0,0,6,13,Y
6025092,MENDOCINO,PUBLIC,ARENA UNION ELEMENTARY,POINT ARENA,ARENA ELEMENTARY,24,23,96,0,0,1,4,Y
6061667,MENDOCINO,PUBLIC,FORT BRAGG UNIFIED,FORT BRAGG,FORT BRAGG MIDDLE,119,86,72,0,0,33,28,Y
0123737,MENDOCINO,PUBLIC,FORT BRAGG UNIFIED,FORT BRAGG,THREE RIVERS CHARTER, ,,,,,,,N
6025308,MENDOCINO,PUBLIC,LAYTONVILLE UNIFIED,LAYTONVILLE,LAYTONVILLE ELEMENTARY,26,22,85,0,0,4,15,Y
6025134,MENDOCINO,PUBLIC,MANCHESTER UNION ELEMENTARY,MANCHESTER,MANCHESTER ELEMENTARY,10,10,100,0,0,0,0,Y
6025167,MENDOCINO,PUBLIC,MENDOCINO UNIFIED,MENDOCINO,MENDOCINO K-8,45,30,67,0,0,15,33,Y
6120182,MENDOCINO,PUBLIC,POTTER VALLEY COMMUNITY UNIFIED,POTTER VALLEY,POTTER VALLEY COMMUNITY DAY, ,,,,,,,N
0107250,MENDOCINO,PUBLIC,POTTER VALLEY COMMUNITY UNIFIED,POTTER VALLEY,POTTER VALLEY JUNIOR HIGH,11,11,100,0,0,0,0,Y
6025175,MENDOCINO,PUBLIC,ROUND VALLEY UNIFIED,COVELO,ROUND VALLEY ELEMENTARY,25,20,80,0,0,5,20,Y
6114581,MENDOCINO,PUBLIC,UKIAH UNIFIED,REDWOOD VALLEY,EAGLE PEAK MIDDLE,122,117,96,0,0,5,4,Y
2330454,MENDOCINO,PUBLIC,UKIAH UNIFIED,UKIAH,ACCELERATED ACHIEVEMENT ACADEMY,24,20,83,0,0,4,17,Y
6025233,MENDOCINO,PUBLIC,UKIAH UNIFIED,UKIAH,POMOLITA MIDDLE,317,297,94,1,0,19,6,Y
2330413,MENDOCINO,PUBLIC,UKIAH UNIFIED,UKIAH,REDWOOD ACADEMY OF UKIAH,21,21,100,0,0,0,0,Y
0115055,MENDOCINO,PUBLIC,UKIAH UNIFIED,UKIAH,RIVER OAK CHARTER,26,12,46,0,0,14,54,Y
6025282,MENDOCINO,PUBLIC,WILLITS UNIFIED,WILLITS,BAECHTEL GROVE MIDDLE,91,78,86,2,2,11,12,Y
2330363,MENDOCINO,PUBLIC,WILLITS UNIFIED,WILLITS,WILLITS CHARTER,22,11,50,0,0,11,50,Y
6993794,MENDOCINO,PRIVATE,,CALPELLA,THE WALDORF SCHOOL OF MENDOCINO COUNTY,15,5,33,0,0,10,67,Y
6998298,MENDOCINO,PRIVATE,,UKIAH,INSTILLING GOODNESS ELEMENTARY,17,9,53,0,0,8,47,Y
6967335,MENDOCINO,PRIVATE,,UKIAH,ST. MARY OF THE ANGELS,13,13,100,0,0,0,0,Y
0126771,MERCED,PUBLIC,ATWATER ELEMENTARY,ATWATER,BELLEVUE SENIOR ELEMENTARY,101,101,100,0,0,0,0,Y
6025357,MERCED,PUBLIC,ATWATER ELEMENTARY,ATWATER,MITCHELL INTERMEDIATE,445,442,99,0,0,3,1,Y
6025381,MERCED,PUBLIC,BALLICO-CRESSEY ELEMENTARY,BALLICO,BALLICO ELEMENTARY,26,25,96,0,0,1,4,Y
6025407,MERCED,PUBLIC,DELHI UNIFIED,DELHI,EL CAPITAN ELEMENTARY,57,57,100,0,0,0,0,Y
0105817,MERCED,PUBLIC,DELHI UNIFIED,DELHI,HARMONY ELEMENTARY,59,54,92,0,0,5,8,Y
6025415,MERCED,PUBLIC,DELHI UNIFIED,DELHI,SCHENDEL ELEMENTARY,72,72,100,0,0,0,0,Y
6025423,MERCED,PUBLIC,DOS PALOS ORO LOMA JOINT UNIFIED,DOS PALOS,BRYANT MIDDLE,187,187,100,0,0,0,0,Y
6025456,MERCED,PUBLIC,EL NIDO ELEMENTARY,EL NIDO,EL NIDO ELEMENTARY,17,17,100,0,0,0,0,Y
6103766,MERCED,PUBLIC,GUSTINE UNIFIED,GUSTINE,GUSTINE MIDDLE,164,158,96,0,0,6,4,Y
6109458,MERCED,PUBLIC,HILMAR UNIFIED,HILMAR,HILMAR MIDDLE,175,173,99,0,0,2,1,Y
6025498,MERCED,PUBLIC,LE GRAND UNION ELEMENTARY,LE GRAND,LE GRAND ELEMENTARY,37,33,89,0,0,4,11,Y
6025514,MERCED,PUBLIC,LIVINGSTON UNION,LIVINGSTON,LIVINGSTON MIDDLE,282,279,99,0,0,3,1,Y
0119073,MERCED,PUBLIC,LOS BANOS UNIFIED,LOS BANOS,CROSSROADS ALTERNATIVE EDUCATION CENTER, ,,,,,,,N
6025548,MERCED,PUBLIC,LOS BANOS UNIFIED,LOS BANOS,HENRY MILLER ELEMENTARY, ,,,,,,,N
6025555,MERCED,PUBLIC,LOS BANOS UNIFIED,LOS BANOS,LOS BANOS ELEMENTARY, ,,,,,,,N
6058689,MERCED,PUBLIC,LOS BANOS UNIFIED,LOS BANOS,LOS BANOS JUNIOR HIGH, ,,,,,,,N
6025589,MERCED,PUBLIC,MCSWAIN UNION ELEMENTARY,MERCED,MCSWAIN ELEMENTARY,105,99,94,6,6,0,0,Y
6112288,MERCED,PUBLIC,MERCED CITY ELEMENTARY,MERCED,HERBERT H. CRUICKSHANK MIDDLE,295,290,98,0,0,5,2,Y
6025647,MERCED,PUBLIC,MERCED CITY ELEMENTARY,MERCED,HERBERT HOOVER MIDDLE,280,279,100,0,0,1,0,Y
6025696,MERCED,PUBLIC,MERCED CITY ELEMENTARY,MERCED,RUDOLPH RIVERA MIDDLE,323,322,100,0,0,1,0,Y
6025704,MERCED,PUBLIC,MERCED CITY ELEMENTARY,MERCED,TENAYA MIDDLE,309,307,99,1,0,1,0,Y
6069199,MERCED,PUBLIC,MERCED COUNTY OFFICE OF EDUCATION,MERCED,MERCED COUNTY SPECIAL EDUCATION,38,36,95,0,0,2,5,Y
6025803,MERCED,PUBLIC,MERCED RIVER UNION ELEMENTARY,WINTON,WASHINGTON ELEMENTARY,26,26,100,0,0,0,0,Y
6025779,MERCED,PUBLIC,PLAINSBURG UNION ELEMENTARY,MERCED,PLAINSBURG UNION ELEMENTARY,15,14,93,0,0,1,7,Y
6120448,MERCED,PUBLIC,PLANADA ELEMENTARY,PLANADA,CESAR E. CHAVEZ MIDDLE,79,79,100,0,0,0,0,Y
6025787,MERCED,PUBLIC,PLANADA ELEMENTARY,PLANADA,PLANADA ELEMENTARY, ,,,,,,,N
6025811,MERCED,PUBLIC,WEAVER UNION,MERCED,WEAVER MIDDLE,292,290,99,0,0,2,1,Y
6109425,MERCED,PUBLIC,WINTON,WINTON,WINTON MIDDLE,215,215,100,0,0,0,0,Y
6995831,MERCED,PRIVATE,,LIVINGSTON,LONGVIEW MENNONITE SCHOOL, ,,,,,,,N
6974604,MERCED,PRIVATE,,LOS BANOS,OUR LADY OF FATIMA,21,21,100,0,0,0,0,Y
6136618,MERCED,PRIVATE,,MERCED,GOSPEL DEFENDERS CHRISTIAN ACADEMY, ,,,,,,,N
6974612,MERCED,PRIVATE,,MERCED,OUR LADY OF MERCY,29,29,100,0,0,0,0,Y
6144851,MERCED,PRIVATE,,MERCED,PLUMFIELD CHRISTIAN ACADEMY, ,,,,,,,N
6143515,MERCED,PRIVATE,,MERCED,PROVIDENCE CHRISTIAN SCHOOL, ,,,,,,,N
6058697,MODOC,PUBLIC,MODOC JOINT UNIFIED,ALTURAS,MODOC MIDDLE,62,52,84,2,3,8,13,Y
4737250,MODOC,PUBLIC,TULELAKE BASIN JOINT UNIFIED,TULELAKE,TULELAKE HIGH, ,,,,,,,N
6025936,MONO,PUBLIC,EASTERN SIERRA UNIFIED,BRIDGEPORT,BRIDGEPORT ELEMENTARY,11,11,100,0,0,0,0,Y
6025910,MONO,PUBLIC,EASTERN SIERRA UNIFIED,COLEVILLE,ANTELOPE ELEMENTARY,13,13,100,0,0,0,0,Y
6112502,MONO,PUBLIC,MAMMOTH UNIFIED,MAMMOTH LAKES,MAMMOTH MIDDLE,114,109,96,0,0,5,4,Y
6119663,MONTEREY,PUBLIC,ALISAL UNION,SALINAS,OASIS CHARTER PUBLIC,21,21,100,0,0,0,0,Y
6026033,MONTEREY,PUBLIC,CARMEL UNIFIED,CARMEL,CARMEL MIDDLE,212,198,93,0,0,14,7,Y
6026082,MONTEREY,PUBLIC,CHUALAR UNION,CHUALAR,CHUALAR ELEMENTARY,29,29,100,0,0,0,0,Y
6026090,MONTEREY,PUBLIC,GONZALES UNIFIED,GONZALES,FAIRVIEW MIDDLE,171,170,99,0,0,1,1,Y
6111645,MONTEREY,PUBLIC,GREENFIELD UNION ELEMENTARY,GREENFIELD,VISTA VERDE MIDDLE,317,312,98,0,0,5,2,Y
6026124,MONTEREY,PUBLIC,KING CITY UNION,KING CITY,CHALONE PEAKS MIDDLE,267,264,99,1,0,2,1,Y
6026140,MONTEREY,PUBLIC,LAGUNITA ELEMENTARY,SALINAS,LAGUNITA ELEMENTARY,12,12,100,0,0,0,0,Y
0112177,MONTEREY,PUBLIC,MONTEREY COUNTY OFFICE OF EDUCATION,PACIFIC GROVE,MONTEREY BAY CHARTER,26,23,88,0,0,3,12,Y
2730232,MONTEREY,PUBLIC,MONTEREY COUNTY OFFICE OF EDUCATION,SALINAS,MONTEREY COUNTY HOME CHARTER,30,28,93,0,0,2,7,Y
6069512,MONTEREY,PUBLIC,MONTEREY COUNTY OFFICE OF EDUCATION,SALINAS,MONTEREY COUNTY SPECIAL EDUCATION,28,28,100,0,0,0,0,Y
6058713,MONTEREY,PUBLIC,MONTEREY PENINSULA UNIFIED,MARINA,LOS ARBOLES MIDDLE,232,227,98,1,0,4,2,Y
6058747,MONTEREY,PUBLIC,MONTEREY PENINSULA UNIFIED,MONTEREY,WALTER COLTON,214,210,98,0,0,4,2,Y
6118962,MONTEREY,PUBLIC,MONTEREY PENINSULA UNIFIED,SEASIDE,INTERNATIONAL SCHOOL OF MONTEREY,50,50,100,0,0,0,0,Y
6058739,MONTEREY,PUBLIC,MONTEREY PENINSULA UNIFIED,SEASIDE,SEASIDE MIDDLE,260,259,100,0,0,1,0,Y
6026421,MONTEREY,PUBLIC,NORTH MONTEREY COUNTY UNIFIED,CASTROVILLE,NORTH MONTEREY COUNTY MIDDLE,307,304,99,1,0,2,1,Y
6058754,MONTEREY,PUBLIC,PACIFIC GROVE UNIFIED,PACIFIC GROVE,PACIFIC GROVE MIDDLE,161,148,92,1,1,12,7,Y
6058762,MONTEREY,PUBLIC,SALINAS UNION HIGH,SALINAS,EL SAUSAL MIDDLE,533,533,100,0,0,0,0,Y
6110753,MONTEREY,PUBLIC,SALINAS UNION HIGH,SALINAS,HARDEN MIDDLE,589,589,100,0,0,0,0,Y
6118129,MONTEREY,PUBLIC,SALINAS UNION HIGH,SALINAS,LA PAZ MIDDLE,489,489,100,0,0,0,0,Y
6058770,MONTEREY,PUBLIC,SALINAS UNION HIGH,SALINAS,WASHINGTON MIDDLE,533,532,100,0,0,1,0,Y
6026629,MONTEREY,PUBLIC,SAN ANTONIO UNION ELEMENTARY,LOCKWOOD,SAN ANTONIO ELEMENTARY,19,16,84,0,0,3,16,Y
6026637,MONTEREY,PUBLIC,SAN ARDO UNION ELEMENTARY,SAN ARDO,SAN ARDO ELEMENTARY,10,10,100,0,0,0,0,Y
6026645,MONTEREY,PUBLIC,SAN LUCAS UNION ELEMENTARY,SAN LUCAS,SAN LUCAS ELEMENTARY,11,11,100,0,0,0,0,Y
0122911,MONTEREY,PUBLIC,SANTA RITA UNION ELEMENTARY,SALINAS,BOLSA KNOLLS MIDDLE,182,180,99,0,0,2,1,Y
6102925,MONTEREY,PUBLIC,SANTA RITA UNION ELEMENTARY,SALINAS,GAVILAN VIEW MIDDLE,183,181,99,0,0,2,1,Y
6026678,MONTEREY,PUBLIC,SOLEDAD UNIFIED,SOLEDAD,MAIN STREET MIDDLE,740,736,99,0,0,4,1,Y
6115182,MONTEREY,PUBLIC,SPRECKELS UNION ELEMENTARY,SALINAS,BUENA VISTA MIDDLE,122,120,98,0,0,2,2,Y
6026702,MONTEREY,PUBLIC,WASHINGTON UNION ELEMENTARY,SALINAS,SAN BENANCIO MIDDLE,113,106,94,0,0,7,6,Y
6974653,MONTEREY,PRIVATE,,CARMEL,ALL SAINTS' EPISCOPAL DAY,18,16,89,0,0,2,11,Y
6974679,MONTEREY,PRIVATE,,CARMEL,JUNIPERO SERRA SCHOOL,14,14,100,0,0,0,0,Y
6921951,MONTEREY,PRIVATE,,CARMEL,STEVENSON SCHOOL CARMEL CAMPUS,25,25,100,0,0,0,0,Y
6974760,MONTEREY,PRIVATE,,MONTEREY,SAN CARLOS ELEMENTARY,31,31,100,0,0,0,0,Y
6936744,MONTEREY,PRIVATE,,MONTEREY,SANTA CATALINA SCHOOL,33,33,100,0,0,0,0,Y
6974687,MONTEREY,PRIVATE,,SALINAS,MADONNA DEL SASSO,36,35,97,0,0,1,3,Y
6144943,MONTEREY,PRIVATE,,SALINAS,MONTEREY BAY CHRISTIAN SCHOOL, ,,,,,,,N
6936702,MONTEREY,PRIVATE,,SALINAS,PALMA HIGH SCHOOL,54,47,87,2,4,5,9,Y
6974711,MONTEREY,PRIVATE,,SALINAS,SACRED HEART SCHOOL,14,14,100,0,0,0,0,Y
7022536,MONTEREY,PRIVATE,,SEASIDE,CHARTWELL SCHOOL,16,12,75,1,6,3,19,Y
6912240,MONTEREY,PRIVATE,,SEASIDE,MONTEREY BAY CHRISTIAN SCHOOL,16,14,88,2,13,0,0,Y
2831758,NAPA,PUBLIC,CALISTOGA JOINT UNIFIED,CALISTOGA,CALISTOGA JUNIOR-SENIOR HIGH,47,46,98,0,0,1,2,Y
6115240,NAPA,PUBLIC,NAPA VALLEY UNIFIED,AMERICAN CANYON,AMERICAN CANYON MIDDLE,363,361,99,1,0,1,0,Y
0101568,NAPA,PUBLIC,NAPA VALLEY UNIFIED,NAPA,HARVEST MIDDLE,243,233,96,0,0,10,4,Y
6058788,NAPA,PUBLIC,NAPA VALLEY UNIFIED,NAPA,REDWOOD MIDDLE,349,343,98,1,0,5,1,Y
6113302,NAPA,PUBLIC,NAPA VALLEY UNIFIED,NAPA,RIVER CHARTER,119,113,95,0,0,6,5,Y
6058796,NAPA,PUBLIC,NAPA VALLEY UNIFIED,NAPA,SILVERADO MIDDLE,277,269,97,0,0,8,3,Y
0108605,NAPA,PUBLIC,NAPA VALLEY UNIFIED,NAPA,STONE BRIDGE,28,22,79,0,0,6,21,Y
6027031,NAPA,PUBLIC,SAINT HELENA UNIFIED,ST. HELENA,ROBERT LOUIS STEVENSON INTERMEDIATE,93,90,97,0,0,3,3,Y
6976203,NAPA,PRIVATE,,ANGWIN,PACIFIC UNION COLLEGE ELEMENTARY,21,13,62,0,0,8,38,Y
6202287,NAPA,PRIVATE,,NAPA,BLUE OAK SCHOOL,33,29,88,0,0,4,12,Y
7101660,NAPA,PRIVATE,,NAPA,FIRST CHRISTIAN SCHOOL OF NAPA,16,13,81,0,0,3,19,Y
6976195,NAPA,PRIVATE,,NAPA,NAPA CHRISTIAN CAMPUS OF EDUCATION,14,13,93,0,0,1,7,Y
6976211,NAPA,PRIVATE,,NAPA,ST. APOLLINARIS ELEMENTARY,38,38,100,0,0,0,0,Y
6976237,NAPA,PRIVATE,,NAPA,ST. JOHN THE BAPTIST CATHOLIC,27,27,100,0,0,0,0,Y
6976245,NAPA,PRIVATE,,NAPA,ST. JOHN'S LUTHERAN ELEMENTARY,27,27,100,0,0,0,0,Y
6956833,NAPA,PRIVATE,,SAINT HELENA,ST. HELENA MONTESSORI,17,17,100,0,0,0,0,Y
6027080,NEVADA,PUBLIC,CHICAGO PARK ELEMENTARY,GRASS VALLEY,CHICAGO PARK ELEMENTARY,15,12,80,0,0,3,20,Y
6027098,NEVADA,PUBLIC,CLEAR CREEK ELEMENTARY,GRASS VALLEY,CLEAR CREEK ELEMENTARY,24,24,100,0,0,0,0,Y
6111140,NEVADA,PUBLIC,GRASS VALLEY ELEMENTARY,GRASS VALLEY,GRASS VALLEY CHARTER,51,47,92,0,0,4,8,Y
6027122,NEVADA,PUBLIC,GRASS VALLEY ELEMENTARY,GRASS VALLEY,LYMAN GILMORE MIDDLE,138,126,91,0,0,12,9,Y
6027148,NEVADA,PUBLIC,NEVADA CITY ELEMENTARY,NEVADA CITY,SEVEN HILLS INTERMEDIATE,106,98,92,0,0,8,8,Y
0126219,NEVADA,PUBLIC,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,FOREST CHARTER,51,29,57,0,0,22,43,Y
0114330,NEVADA,PUBLIC,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,NEVADA CITY SCHOOL OF THE ARTS,51,12,24,0,0,39,76,Y
0114322,NEVADA,PUBLIC,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,YUBA RIVER CHARTER,25,8,32,0,0,17,68,Y
6094981,NEVADA,PUBLIC,PLEASANT RIDGE UNION ELEMENTARY,GRASS VALLEY,MAGNOLIA INTERMEDIATE,167,124,74,0,0,43,26,Y
6027171,NEVADA,PUBLIC,PLEASANT VALLEY ELEMENTARY,PENN VALLEY,PLEASANT VALLEY ELEMENTARY,59,56,95,0,0,3,5,Y
6027189,NEVADA,PUBLIC,READY SPRINGS UNION ELEMENTARY,PENN VALLEY,READY SPRINGS ELEMENTARY,27,23,85,0,0,4,15,Y
6027197,NEVADA,PUBLIC,UNION HILL ELEMENTARY,GRASS VALLEY,UNION HILL ELEMENTARY,64,59,92,0,0,5,8,Y
6936868,NEVADA,PRIVATE,,AUBURN,FOREST LAKE CHRISTIAN,34,31,91,0,0,3,9,Y
6988315,NEVADA,PRIVATE,,GRASS VALLEY,MOUNT ST. MARY'S ACADEMY,20,19,95,0,0,1,5,Y
6061683,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,BALL JUNIOR HIGH,545,544,100,0,0,1,0,Y
6058812,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,BROOKHURST JUNIOR HIGH,725,723,100,0,0,2,0,Y
6058820,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,DALE JUNIOR HIGH,564,561,99,1,0,2,0,Y
6058861,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,ORANGEVIEW JUNIOR HIGH,471,467,99,0,0,4,1,Y
6058887,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,SOUTH JUNIOR HIGH,774,769,99,3,0,2,0,Y
6058895,ORANGE,PUBLIC,ANAHEIM UNION HIGH,ANAHEIM,SYCAMORE JUNIOR HIGH,719,715,99,1,0,3,0,Y
6066815,ORANGE,PUBLIC,ANAHEIM UNION HIGH,BUENA PARK,HOPE,25,24,96,1,4,0,0,Y
6085260,ORANGE,PUBLIC,ANAHEIM UNION HIGH,CYPRESS,LEXINGTON JUNIOR HIGH,626,623,100,1,0,2,0,Y
3030616,ORANGE,PUBLIC,ANAHEIM UNION HIGH,CYPRESS,OXFORD ACADEMY,1172,1172,100,0,0,0,0,Y
